#,TICKER,COMPANY_NAME,MARKET_CAP,CLOSE,PREVIOUS_CLOSE,VOLUME,WK52_LOW,WK52_HIGH,ALL_TIME_HIGH,IPO_DATE,EARNINGS_DATE,SECTOR,INDUSTRY,EXCHANGE
496,FOXA,Fox Corporation,26858307584,63.92,65.83,1996589,52.96,76.39,76.39,1552397400.0,1778502600,Communication Services,Entertainment,NMS
497,PPL,PPL Corporation,26625677312,35.39,35.33,6081085,33.17,40.11,51.441223,322151400.0,1778243400,Utilities,Utilities - Regulated Electric,NYQ
498,IQV,IQVIA Holdings Inc.,30410850304,182.21,181.09,1497306,136.41,247.05,285.61,1368106200.0,1777984200,Healthcare,Diagnostics & Research,NYQ
499,FE,FirstEnergy Corp.,26833422336,46.39,46.19,2985380,39.28,52.34,84.0,879172200.0,1777406400,Utilities,Utilities - Regulated Electric,NYQ
500,CFG,"Citizens Financial Group, Inc.",26328629248,62.26,62.41,4980819,39.4,68.79,68.79,1411565400.0,1784205000,Financial Services,Banks - Regional,NYQ
501,EXPE,"Expedia Group, Inc.",27099785216,225.79,227.55,2208386,160.0,303.8,303.8,1121952600.0,1778184000,Consumer Cyclical,Travel Services,NMS
502,XYL,Xylem Inc.,26036944896,109.54,109.25,2722795,105.29,154.27,154.27,1318512600.0,1777379400,Industrials,Specialty Industrial Machinery,NYQ
503,AVB,"AvalonBay Communities, Inc.",25893068800,182.51,184.83,595704,160.1,209.86,259.05,763396200.0,1777320000,Real Estate,REIT - Residential,NYQ
504,ES,Eversource Energy,25674983424,68.27,69.09,2522232,61.53,76.41,99.42,99153000.0,1778097600,Utilities,Utilities - Regulated Electric,NYQ
505,FTAI,FTAI Aviation Ltd.,26706452480,260.34,262.78,1623184,108.47,323.51,323.51,1431610200.0,1777492800,Industrials,Aerospace & Defense,NMS
506,CINF,Cincinnati Financial Corporation,24350785536,157.42,160.0,834630,143.37,174.27,174.27,322151400.0,1777320000,Financial Services,Insurance - Property & Casualty,NMS
507,VEEV,Veeva Systems Inc.,28452061184,174.34,164.38,3403405,148.05,310.5,343.96,1381930200.0,1780516800,Healthcare,Health Information Services,NYQ
508,PHG,Koninklijke Philips N.V.,25123753984,26.39,26.45,900453,21.95,33.44,61.23,322151400.0,1785241800,Healthcare,Medical Devices,NYQ
509,EQR,Equity Residential,25288308736,65.45,66.26,3015587,57.57,70.21,94.32,745162200.0,1777406400,Real Estate,REIT - Residential,NYQ
510,ROL,"Rollins, Inc.",22917668864,47.6,49.42,11448062,46.85,66.14,66.14,322151400.0,1776888000,Consumer Cyclical,Personal Services,NYQ
511,STZ,"Constellation Brands, Inc.",23908231168,138.82,142.13,1332362,126.45,178.55,274.87,700842600.0,1775678400,Consumer Defensive,Beverages - Brewers,NYQ
512,DOW,Dow Inc.,24325023744,33.75,34.42,17163788,20.402,42.74,71.86,1553088600.0,1784809800,Basic Materials,Chemicals,NYQ
513,HUBB,Hubbell Incorporated,25026392064,473.61,472.51,479518,374.68,565.4999,565.4999,76599000.0,1777552200,Industrials,Electrical Equipment & Parts,NYQ
514,JBHT,"J.B. Hunt Transport Services, Inc.",26067126272,276.43,272.52,1400923,130.12,277.85,277.85,438359400.0,1776283200,Industrials,Integrated Freight & Logistics,NMS
515,WRB,W. R. Berkley Corporation,23654463488,63.54,64.3,2140235,63.35,78.96,78.96,120231000.0,1776801600,Financial Services,Insurance - Property & Casualty,NYQ
516,XPO,"XPO, Inc.",25155088384,214.25,214.03,2175841,110.78,231.46,231.46,1065533400.0,1777552200,Industrials,Trucking,NYQ
517,MDB,"MongoDB, Inc.",27011751936,335.55,325.68,10583999,183.643,444.72,590.0,1508419800.0,1779998400,Technology,Software - Infrastructure,NGM
518,UTHR,United Therapeutics Corporation,23635189760,556.82,562.09,537085,272.12,609.35,609.35,929626200.0,1778070600,Healthcare,Drug Manufacturers - Specialty & Generic,NMS
519,CTSH,Cognizant Technology Solutions Corporation,26372116480,55.755,53.85,14302869,45.48,87.03,93.47,898263000.0,1777465800,Technology,Information Technology Services,NMS
520,FN,Fabrinet,23438381056,654.16,667.95,1000949,230.5,748.89,748.89,1277472600.0,1777924800,Technology,Electronic Components,NYQ
521,PPG,"PPG Industries, Inc.",25183242240,112.98,112.86,1121592,93.39,133.43,182.97,322151400.0,1777406400,Basic Materials,Specialty Chemicals,NYQ
522,AWK,"American Water Works Company, Inc.",24072230912,123.27,122.35,5347038,121.28,147.87,189.65,1208957400.0,1785355200,Utilities,Utilities - Regulated Water,NYQ
523,WTW,Willis Towers Watson Public Limited Company,23580825600,249.67,252.01,750946,240.61,352.79,352.79,992352600.0,1777552200,Financial Services,Insurance Brokers,NMS
524,SYF,Synchrony Financial,24030289920,71.44,71.47,4105363,56.51,88.77,88.77,1406813400.0,1776774600,Financial Services,Credit Services,NYQ
525,RF,Regions Financial Corporation,23894626304,28.0,27.83,13258873,20.79,31.53,39.15,322151400.0,1784291400,Financial Services,Banks - Regional,NYQ
526,STRL,"Sterling Infrastructure, Inc.",26415697920,860.84,842.96,1016264,184.06,893.13,893.13,679325400.0,1777924800,Industrials,Engineering & Construction,NMS
527,AXIA,AXIA Energia SA,23299919872,10.36,10.42,2980736,6.71,13.54,23.99,1227105000.0,1778097600,Utilities,Utilities - Renewable,NYQ
528,BEP,Brookfield Renewable Partners L.P.,23859415040,37.09,36.918,749882,23.52,37.66,49.87,1132065000.0,1777638600,Utilities,Utilities - Renewable,NYQ
529,IONQ,"IonQ, Inc.",26901565440,72.07,70.14,28008913,25.89,84.64,84.64,1609770600.0,1778097600,Technology,Computer Hardware,NYQ
530,KEY,KeyCorp,23126534144,21.33,21.34,19172264,15.47,23.35,44.875,563121000.0,1776342600,Financial Services,Banks - Regional,NYQ
531,INSM,Insmed Incorporated,23173005312,106.91,108.37,4534656,69.59,212.75,212.75,959866200.0,1778157000,Healthcare,Biotechnology,NMS
532,NMR,"Nomura Holdings, Inc.",23702224896,8.11,7.99,1812539,6.02,9.58,24.3,1008599400.0,1777033800,Financial Services,Capital Markets,NYQ
533,BG,Bunge Global SA,23922434048,123.3,123.7,1305194,71.6,133.93,135.0,996759000.0,1777465800,Consumer Defensive,Farm Products,NYQ
534,BNTX,BioNTech SE,24264243200,95.95,93.44,1244133,79.52,124.0,464.0,1570714200.0,1785846600,Healthcare,Biotechnology,NMS
535,WSM,"Williams-Sonoma, Inc.",23969677312,203.57,205.6,863346,152.2,222.0,222.0,426432600.0,1779366600,Consumer Cyclical,Specialty Retail,NYQ
536,DRI,"Darden Restaurants, Inc.",23354832896,203.91,204.47,823271,169.0,228.27,228.27,800026200.0,1773923400,Consumer Cyclical,Restaurants,NYQ
537,AFRM,"Affirm Holdings, Inc.",24665278464,73.65,73.0,6438733,42.095,100.0,176.65,1610548200.0,1778184000,Financial Services,Credit Services,NMS
538,PAAS,Pan American Silver Corp.,24012738560,56.99,55.16,4063206,24.9,69.99,69.99,802963800.0,1778011200,Basic Materials,Gold,NYQ
539,MKL,Markel Group Inc.,22719766528,1815.59,1846.37,83305,1719.41,2207.59,2207.59,534781800.0,1777406400,Financial Services,Insurance - Property & Casualty,NYQ
540,BCE,BCE Inc.,23415724032,25.11,24.91,3629216,21.58,26.52,136.27354,406218600.0,1778157000,Communication Services,Telecom Services,NYQ
541,FCNCA,"First Citizens BancShares, Inc.",23063988224,1990.51,2009.03,108919,1623.76,2232.21,2412.93,530371800.0,1776947400,Financial Services,Banks - Regional,NMS
542,CHD,"Church & Dwight Co., Inc.",22658916352,95.63,97.63,1425656,81.33,106.04,116.46,322151400.0,1777638600,Consumer Defensive,Household & Personal Products,NYQ
543,CMS,CMS Energy Corporation,22418296832,72.57,73.17,2942345,68.41,80.36,80.36,99153000.0,1777379400,Utilities,Utilities - Regulated Electric,NYQ
544,SQM,Sociedad Química y Minera de Chile S.A.,24527720448,85.87,84.05,964725,29.36,98.0,115.76,748618200.0,1779825600,Basic Materials,Specialty Chemicals,NYQ
545,ATI,ATI Inc.,23904161792,175.16,170.53,3088180,70.42,177.27,177.27,943885800.0,1777552200,Industrials,Metal Fabrication,NYQ
546,TSN,"Tyson Foods, Inc.",21486936064,61.02,62.0,4344105,50.56,69.48,100.72,322151400.0,1777897800,Consumer Defensive,Farm Products,NYQ
547,IHG,InterContinental Hotels Group PLC,22999480320,154.88,158.04,281477,109.79,159.57,159.57,1049981400.0,0,Consumer Cyclical,Lodging,NYQ
548,NI,NiSource Inc.,22159681536,46.22,46.77,4459694,38.45,48.98,48.98,99153000.0,1778070600,Utilities,Utilities - Regulated Gas,NYQ
549,DG,Dollar General Corporation,24359233536,110.61,109.9,3194030,95.11,158.23,262.21,1258122600.0,1780403400,Consumer Defensive,Discount Stores,NYQ
550,PKX,POSCO Holdings Inc.,21446051840,70.9,71.88,310420,44.01,92.4,201.0,782141400.0,1777552200,Basic Materials,Steel,NYQ
551,CPAY,"Corpay, Inc.",23647942656,361.8,352.37,474947,252.84,364.24,400.81,1292423400.0,1778184000,Technology,Software - Infrastructure,NYQ
552,KOF,"Coca-Cola FEMSA, S.A.B. de C.V.",22596552704,107.56,107.3,128365,80.22,116.36,181.35,748013400.0,1777465800,Consumer Defensive,Beverages - Non-Alcoholic,NYQ
553,RL,Ralph Lauren Corporation,21657997312,363.9,370.77,579568,258.13,393.41,393.41,866122200.0,1779366600,Consumer Cyclical,Apparel Manufacturing,NYQ
554,STLA,Stellantis N.V.,23122112512,7.98,8.2,19716137,6.28,12.22,29.51,1276090200.0,0,Consumer Cyclical,Auto Manufacturers,NYQ
555,PFG,"Principal Financial Group, Inc.",22383204352,103.62,103.32,1852420,75.0,105.0,105.0,1003843800.0,1776974400,Financial Services,Asset Management,NMS
556,EXE,Expand Energy Corporation,22243500032,92.98,93.59,4937629,91.015,126.621,126.621,1612967400.0,1777406400,Energy,Oil & Gas E&P,NMS
557,LPLA,LPL Financial Holdings Inc.,21896908800,273.77,265.86,1247608,260.15,403.58,403.58,1290090600.0,1777579200,Financial Services,Capital Markets,NMS
558,ULTA,"Ulta Beauty, Inc.",22255384576,508.85,520.15,675753,452.0,714.97,714.97,1193319000.0,1780430400,Consumer Cyclical,Specialty Retail,NMS
559,MKSI,MKS Inc.,21901858816,324.26,323.41,1200418,80.22,339.0,339.0,922804200.0,1778097600,Technology,Scientific & Technical Instruments,NMS
560,VRSK,"Verisk Analytics, Inc.",22927511552,174.99,172.82,2235405,155.94,322.92,322.92,1254922200.0,1777465800,Industrials,Consulting Services,NMS
561,CRS,Carpenter Technology Corporation,23301558272,468.98,462.01,658324,228.0,475.69,475.69,99153000.0,1777465800,Industrials,Metal Fabrication,NYQ
562,L,Loews Corporation,21307367424,103.55,104.82,694538,86.77,114.9,114.9,322151400.0,1777897800,Financial Services,Insurance - Property & Casualty,NYQ
563,PHM,"PulteGroup, Inc.",22511677440,118.18,118.01,921526,95.2,144.5,149.47,322151400.0,1784723400,Consumer Cyclical,Residential Construction,NYQ
564,HPQ,HP Inc.,24728694784,27.04,25.01,43451650,17.56,29.55,41.47,-252322200.0,1779912000,Technology,Computer Hardware,NYQ
565,FFIV,"F5, Inc.",21633961984,383.45,383.43,1306611,223.76,399.59,399.59,928503000.0,1777406400,Technology,Software - Infrastructure,NMS
566,WST,"West Pharmaceutical Services, Inc.",22805749760,322.81,321.8,715917,206.19,330.88,475.35,322151400.0,1776947400,Healthcare,Medical Instruments & Supplies,NYQ
567,SMCI,"Super Micro Computer, Inc.",27719378944,46.09,41.3,92968360,19.48,62.36,122.9,1175175000.0,1778011200,Technology,Computer Hardware,NMS
568,TW,Tradeweb Markets Inc.,21857107968,100.25,99.65,2477242,97.055,147.49,152.65,1554384600.0,1785414600,Financial Services,Capital Markets,NMS
569,LYB,LyondellBasell Industries N.V.,21513605120,66.65,68.35,3709653,41.58,83.94,121.95,1272461400.0,1777638600,Basic Materials,Specialty Chemicals,NYQ
570,MTD,Mettler-Toledo International Inc.,23856687104,1180.58,1163.5,278714,1023.05,1525.17,1714.75,879517800.0,1778184000,Healthcare,Diagnostics & Research,NYQ
571,TROW,"T. Rowe Price Group, Inc.",22397288448,104.53,103.55,3366917,85.22,118.22,224.56,512836200.0,1777552200,Financial Services,Asset Management,NMS
572,AER,AerCap Holdings N.V.,21979725824,139.39,138.98,2878056,105.65,154.94,154.94,1164119400.0,1777465800,Industrials,Rental & Leasing Services,NYQ
573,LEN,Lennar Corporation,22112661504,89.78,89.75,3151888,81.18,144.24,187.6089,322151400.0,1781208000,Consumer Cyclical,Residential Construction,NYQ
574,ILMN,"Illumina, Inc.",24655849472,162.96,158.7,2166981,78.79,165.37,540.6323,964791000.0,1777579200,Healthcare,Diagnostics & Research,NMS
575,FIS,"Fidelity National Information Services, Inc.",22220634112,42.99,42.22,13507418,41.33,82.74,158.21,993043800.0,1778243400,Technology,Information Technology Services,NYQ
576,AKAM,"Akamai Technologies, Inc.",21740939264,149.54,143.13,4671096,69.78,165.45,345.5,941203800.0,1778184000,Technology,Software - Infrastructure,NMS
577,ENTG,"Entegris, Inc.",21137715200,138.79,138.44,2732237,66.32,159.15,159.15,963322200.0,1777552200,Technology,Semiconductor Equipment & Materials,NMS
578,WIT,Wipro Limited,24757260288,2.36,2.43,21839394,1.8,3.13,4.98,971962200.0,1776342600,Technology,Information Technology Services,NYQ
579,VIV,Telefônica Brasil S.A.,20995133440,13.14,13.33,1546259,10.07,17.26,37.875,911226600.0,1778502600,Communication Services,Telecom Services,NYQ
580,TEAM,Atlassian Corporation,27307958272,107.61,93.29,13829691,56.01,222.59,483.13,1449671400.0,1777579200,Technology,Software - Application,NMS
581,WWD,"Woodward, Inc.",20855787520,350.03,354.96,859677,213.46,407.0,407.0,765466200.0,1777492800,Industrials,Aerospace & Defense,NMS
582,MAIR,Madison Air Solutions Corporation,21792262144,43.47,42.23,833568,31.0,44.25,44.25,1776346200.0,1778589000,Industrials,Building Products & Equipment,NYQ
583,AS,"Amer Sports, Inc.",20701229056,35.58,36.04,3392171,28.92,42.76,42.76,1706797800.0,1779193800,Consumer Cyclical,Leisure,NYQ
584,SBAC,SBA Communications Corporation,21547763712,203.16,204.62,1207614,162.41,243.16,391.15,929539800.0,1777492800,Real Estate,REIT - Specialty,NMS
585,IREN,IREN Limited,22707843072,63.54,64.05,48265582,8.315,76.87,76.87,1637159400.0,1778184000,Financial Services,Capital Markets,NMS
586,ROIV,Roivant Sciences Ltd.,21570918400,29.99,29.88,6859381,10.705,32.793,32.793,1607437800.0,1779280200,Healthcare,Biotechnology,NMS
587,DGX,Quest Diagnostics Incorporated,21574733824,194.9,196.2,623162,164.65,213.5,213.5,850833000.0,1776774600,Healthcare,Diagnostics & Research,NYQ
588,STE,STERIS plc,20878813184,212.73,215.4,484760,195.14,269.44,269.44,707405400.0,1778529600,Healthcare,Medical Devices,NYQ
589,OMC,Omnicom Group Inc.,20722800640,72.71,74.09,2126718,66.33,87.17,107.0,322151400.0,1777406400,Communication Services,Advertising Agencies,NYQ
590,LH,Labcorp Holdings Inc.,21324918784,260.06,262.03,394244,241.81,293.72,293.72,638721000.0,1777552200,Healthcare,Diagnostics & Research,NYQ
591,FWONA,Formula One Group,21045868544,83.98,83.6,96916,73.7,99.52,99.52,1357828200.0,1778157000,Communication Services,Entertainment,NMS
592,VLTO,Veralto Corporation,20195629056,82.23,83.48,2009627,80.03,110.11,115.0,1696426200.0,1777406400,Industrials,Pollution & Treatment Controls,NYQ
593,EXPD,"Expeditors International of Washington, Inc.",20663693312,157.99,158.96,1004608,109.9,167.19,167.19,465053400.0,1785846600,Industrials,Integrated Freight & Logistics,NYQ
594,CHRW,"C.H. Robinson Worldwide, Inc.",21058017280,178.65,175.41,2631459,92.36,203.34,203.34,877008600.0,1777492800,Industrials,Integrated Freight & Logistics,NMS
595,DKS,"DICK'S Sporting Goods, Inc.",20355887104,227.57,226.31,1215326,170.73,237.75,254.6,1034775000.0,1779885000,Consumer Cyclical,Specialty Retail,NYQ
596,ALB,Albemarle Corporation,20806031360,176.42,176.32,2541170,53.7,221.0,334.55,761927400.0,1778097600,Basic Materials,Specialty Chemicals,NYQ
597,LUV,Southwest Airlines Co.,20992831488,42.95,43.31,4164542,28.98,55.11,66.99,315671400.0,1784750400,Industrials,Airlines,NYQ
598,LSCC,Lattice Semiconductor Corporation,20151115776,147.08,147.31,2046885,44.15,152.07,152.07,626625000.0,1777924800,Technology,Semiconductors,NMS
599,SW,Smurfit Westrock Plc,21581697024,41.15,41.02,3779382,32.729,52.65,60.07,1213709400.0,1777552200,Consumer Cyclical,Packaging & Containers,NYQ
600,YPF,YPF Sociedad Anónima,22366840832,53.01,52.0,1531816,22.82,53.61,69.98,741360600.0,1785873600,Energy,Oil & Gas Integrated,NYQ
601,SOFI,"SoFi Technologies, Inc.",23371544576,18.22,16.97,150003756,13.09,32.73,32.73,1609770600.0,1777465800,Financial Services,Credit Services,NMS
602,BURL,"Burlington Stores, Inc.",20382574592,323.83,300.52,2326276,218.52,351.85,357.34,1380720600.0,1779971400,Consumer Cyclical,Apparel Retail,NYQ
603,TTMI,"TTM Technologies, Inc.",18040832000,173.72,187.79,4674498,29.48,200.68,200.68,969888600.0,1777492800,Technology,Electronic Components,NMS
604,CHTR,"Charter Communications, Inc.",20336744448,144.05,147.26,3286345,136.63,422.29,825.62,1262701800.0,1777033800,Communication Services,Telecom Services,NMS
605,ULS,UL Solutions Inc.,20055529472,99.5,99.425,722079,61.64,107.54,107.54,1712928600.0,1777984200,Industrials,Specialty Business Services,NYQ
606,DD,"DuPont de Nemours, Inc.",19612917760,48.42,47.71,3176643,27.158997,52.66,52.66,76253400.0,1777984200,Basic Materials,Specialty Chemicals,NYQ
607,SBS,Companhia de Saneamento Básico do Estado de São Paulo - SABESP,19356585984,5.52,5.58,5360871,3.776,7.158,7.158,1021037400.0,1786046400,Utilities,Utilities - Regulated Water,NYQ
608,GPN,Global Payments Inc.,20655271936,75.51,73.95,2383364,62.45,90.64,220.81,979655400.0,1778070600,Industrials,Specialty Business Services,NYQ
609,NXT,Nextpower Inc.,23801466880,156.4,137.17,4435223,51.69,163.13,163.13,1675953000.0,1778616000,Technology,Solar,NMS
610,RCI,Rogers Communications Inc.,20825683968,38.55,38.25,1613092,26.3,41.14,64.55,821370600.0,1776861000,Communication Services,Telecom Services,NYQ
611,EFX,Equifax Inc.,20000010240,165.79,163.84,1708348,156.47,275.91,309.63,322151400.0,1776774600,Industrials,Consulting Services,NYQ
612,SITM,SiTime Corporation,18747027456,710.2,729.51,655691,186.49,901.81,901.81,1574260200.0,1778097600,Technology,Semiconductors,NGM
613,TU,TELUS Corporation,19594928128,12.55,12.52,2959240,11.69,16.74,27.5,834499800.0,1778243400,Communication Services,Telecom Services,NYQ
614,RBA,"RB Global, Inc.",19813005312,106.35,105.92,887525,93.58,119.58,119.58,889540200.0,1777924800,Industrials,Specialty Business Services,NYQ
615,AA,Alcoa Corporation,20488409088,77.64,75.58,3703481,25.83,77.72,117.19431,-252322200.0,1776369600,Basic Materials,Aluminum,NYQ
616,PKG,Packaging Corporation of America,19504584704,218.91,218.14,390070,184.76,249.51,250.82,949069800.0,1776888000,Consumer Cyclical,Packaging & Containers,NYQ
617,BCH,Banco de Chile,19228600320,38.07,38.36,392093,27.08,46.77,46.77,1028295000.0,1777579200,Financial Services,Banks - Regional,NYQ
618,INCY,Incyte Corporation,19326924800,96.74,97.5,2315600,63.93,112.29,153.15,752423400.0,1777379400,Healthcare,Biotechnology,NMS
619,BRO,"Brown & Brown, Inc.",19065815040,56.25,56.84,2126557,53.81,113.84,125.68,350749800.0,1777320000,Financial Services,Insurance Brokers,NYQ
620,EVRG,"Evergy, Inc.",18911289344,82.04,82.85,2118798,64.7,85.27,85.27,99153000.0,1778157000,Utilities,Utilities - Regulated Electric,NMS
621,IFF,International Flavors & Fragrances Inc.,19415830528,76.05,78.03,5508167,59.14,84.45,157.4,156522600.0,1778011200,Basic Materials,Specialty Chemicals,NYQ
622,SNX,TD SYNNEX Corporation,21066063872,261.28,246.22,1399498,118.35,264.81,264.81,1069770600.0,1774960200,Technology,Electronics & Computer Distribution,NYQ
623,RIVN,"Rivian Automotive, Inc.",21888720896,16.3,15.2,59280803,11.57,22.69,179.47,1636554600.0,1777579200,Consumer Cyclical,Auto Manufacturers,NMS
624,SNA,Snap-on Incorporated,19229388800,371.21,374.46,243412,301.82,400.88,400.88,99153000.0,1776947400,Industrials,Tools & Accessories,NYQ
625,RS,"Reliance, Inc.",19437744128,380.77,377.87,315766,260.31,386.39,386.39,779722200.0,1784750400,Basic Materials,Steel,NYQ
626,RGLD,"Royal Gold, Inc.",19050854400,224.48,222.68,624758,150.75,306.25,306.25,360941400.0,1778097600,Basic Materials,Gold,NMS
627,ESS,"Essex Property Trust, Inc.",18792038400,272.64,276.44,303397,238.46,294.09,363.36,770995800.0,1777406400,Real Estate,REIT - Residential,NYQ
